timestamp,rpm,pitch_deg,blades,thrust_N,power_W,efficiency,disk_loading_N_m2,power_loading_N_W,tip_speed_m_s,tip_mach,cl,cd
2025-12-08T22:51:45.927279,5000.0,17.600000000000087,5,6616.763887231449,7871.169717653937,8.246608326606834,8424.725439398637,0.8406328569425926,261.79938779914943,0.763263521280319,1.8109155297707793,0.010742826524973098
2025-12-08T22:51:46.053531,5000.0,16.800000000000086,5,6352.2830275425595,7697.78201367974,8.095305425569448,8087.97795001719,0.8252095235035115,261.79938779914943,0.763263521280319,1.7385308256615721,0.010506181389348534
2025-12-08T22:51:46.160807,5000.0,16.000000000000085,5,6082.848848629967,7531.5324057637,7.923055228361477,7744.923698722428,0.807650889741231,261.79938779914943,0.763263521280319,1.6647904675107528,0.010279278557653634
2025-12-08T22:51:46.269703,5000.0,15.200000000000085,5,5808.671447161618,7372.550530349164,7.729084617607464,7395.830188900197,0.7878781465451034,261.79938779914943,0.763263521280319,1.5897519558314466,0.01006229496189116
2025-12-08T22:51:46.380031,5000.0,14.400000000000084,5,5529.964618427726,7220.960356720293,7.512706098197646,7040.969633168476,0.7658212128641841,261.79938779914943,0.763263521280319,1.513473803397848,0.009855399799342069
2025-12-08T22:51:46.492041,5000.0,13.600000000000083,5,5246.945689629641,7076.880090334543,7.2733374818045755,6680.618741114168,0.7414207422838507,261.79938779914943,0.763263521280319,1.4360154896187247,0.009658754400630557
2025-12-08T22:51:46.604112,5000.0,12.800000000000082,5,4959.835350414626,6940.422080649605,7.010522446930693,6315.058503523285,0.7146302188512429,261.79938779914943,0.763263521280319,1.3574374141571603,0.009472512103923312
2025-12-08T22:51:46.719103,5000.0,12.000000000000082,5,4668.857480788721,6811.692733516677,6.7239515460192205,5944.57397327279,0.6854180984729072,261.79938779914943,0.763263521280319,1.277800849832716,0.009296818135361004
2025-12-08T22:51:46.857568,5000.0,11.200000000000081,5,4374.238976541838,6690.792428208385,6.413483129286964,5569.454043054934,0.6537699418233398,261.79938779914943,0.763263521280319,1.1971678948427271,0.009131809495815319
2025-12-08T22:51:46.968415,5000.0,10.40000000000008,5,4076.2095723212556,6577.81543914604,6.079163557325786,5189.991220107428,0.6196904747528833,261.79938779914943,0.763263521280319,1.1156014243399983,0.008977614854059799
2025-12-08T22:51:47.082315,5000.0,9.60000000000008,5,3775.0016624914515,6472.849862387286,5.721245988452897,4806.481398125098,0.5832055034100811,261.79938779914943,0.763263521280319,1.033165041404651,0.008834354446437797
2025-12-08T22:51:47.192565,5000.0,8.800000000000079,5,3470.850119919962,6375.97754693144,5.340206960547025,4419.2236265308775,0.5443636045409812,261.79938779914943,0.763263521280319,0.949923027448353,0.008702139983105808
2025-12-08T22:51:47.304393,5000.0,8.000000000000078,5,3163.992112830591,6287.2740308961065,4.936759949437775,4028.519877286067,0.5032375075879485,261.79938779914943,0.763263521280319,0.8659402920896088,0.008581074560925227
2025-12-08T22:51:47.416344,5000.0,7.200000000000078,5,2854.6669198667587,6206.808482614823,4.511865085306318,3634.674809421681,0.4599250851484523,261.79938779914943,0.763263521280319,0.7812823225391906,0.008471252583070544
2025-12-08T22:51:47.542669,5000.0,6.4000000000000785,5,2543.1157435092196,6134.643646701683,4.06673425232105,3237.9955314745034,0.41454987281560135,261.79938779914943,0.763263521280319,0.6960151325351827,0.00837275968541656
2025-12-08T22:51:47.654644,5000.0,5.600000000000079,5,2229.581521993616,6070.835795124959,3.602830889993981,2838.791362013083,0.3672610489290501,261.79938779914943,0.763263521280319,0.6102052108674522,0.008285672669762134
2025-12-08T22:51:47.766513,5000.0,4.800000000000079,5,1914.3087398745533,6015.434683327927,3.1218639594271242,2437.3735884404196,0.31823281951346827,261.79938779914943,0.763263521280319,0.5239194695316924,0.008210059443942434
2025-12-08T22:51:47.909852,5000.0,4.000000000000079,5,1597.543237383901,5968.483511431059,2.6257757315942434,2034.055224261416,0.2676631734550707,261.79938779914943,0.763263521280319,0.4372251915534608,0.008145978968876451
2025-12-08T22:51:48.021819,5000.0,3.2000000000000792,5,1279.5320187319687,5930.018890545878,2.116723291349438,1629.1507650043557,0.2157719970794534,261.79938779914943,0.763263521280319,0.35018997852289935,0.008093481212591059
